name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Miami,2021-06-17,31,22.8,27.1,34.8,22.8,29.3,22.5,77,0.55,100,4.17,rain,0,0,,19.6,79.2,1016.7,67.5,16,360.6,31,8,,2021-06-17T06:29:30,2021-06-17T20:14:14,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-18,31.4,24.3,28.5,37.1,24.3,32.3,23.9,76.9,3.24,100,4.17,rain,0,0,51.8,27.1,95.3,1017.9,69.4,15.5,368.1,31.8,7,,2021-06-18T06:29:40,2021-06-18T20:14:30,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-19,31.5,27.4,29.2,36.9,30.8,33.8,24.2,75.1,0,0,0,,0,0,35.3,21.7,122.5,1018.3,70.4,15.9,388.7,33.4,8,,2021-06-19T06:29:50,2021-06-19T20:14:44,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-20,33,25.1,28.9,40.4,25.1,33.6,24.6,78.1,22.19,100,25,rain,0,0,42,25.3,163.3,1018.2,72.3,15.4,410.6,35.3,9,,2021-06-20T06:30:02,2021-06-20T20:14:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-21,32.6,26.4,29.3,38.6,26.4,33.9,24.3,75.4,0,0,0,,0,0,35.3,21.8,147.9,1018.3,64.8,16,392.8,34.1,8,,2021-06-21T06:30:15,2021-06-21T20:15:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-22,32.9,28.2,30.1,39,32.5,35.5,24.3,71.8,0,0,0,,0,0,40.5,25.6,144,1017.8,59.1,16,398.5,34.4,8,,2021-06-22T06:30:29,2021-06-22T20:15:22,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-23,32.3,23.8,27.7,36.6,23.8,29.8,22.4,73.9,13.22,100,20.83,rain,0,0,45.7,27.4,75.8,1019.1,62.4,15.7,432.4,37.2,9,,2021-06-23T06:30:44,2021-06-23T20:15:33,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-24,29.2,24.2,26.8,32.6,24.2,28.2,22.5,77.9,9.17,100,33.33,rain,0,0,31.7,17.8,74.5,1018.8,65.2,15.3,277.1,23.6,3,,2021-06-24T06:30:59,2021-06-24T20:15:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-25,29.3,24,27,33.5,24,29,23,79,12.61,100,45.83,rain,0,0,55.4,24.2,89.1,1017.6,66.8,15.5,358.2,30.6,5,,2021-06-25T06:31:16,2021-06-25T20:15:51,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-26,30.9,24.8,27.8,35.2,24.8,30.4,23.2,76.1,8.87,100,25,rain,0,0,53.6,22.6,95.6,1016.8,63.3,15.6,379.9,32.7,8,,2021-06-26T06:31:33,2021-06-26T20:15:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-27,31.5,25.8,28.3,35.5,25.8,30.5,22.7,72.4,4.59,100,33.33,rain,0,0,47.9,25,84.2,1016.7,68.8,15.9,453,39,10,,2021-06-27T06:31:51,2021-06-27T20:16:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-28,28.7,24.9,26.3,32.6,24.9,27.1,23.3,84.1,19.75,100,58.33,rain,0,0,46.4,18.6,93.9,1018,66.4,14.9,307,26.3,7,,2021-06-28T06:32:10,2021-06-28T20:16:09,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-29,30.1,23.1,26.2,35.4,23.1,27.6,23.1,83.4,75.44,100,66.67,rain,0,0,57.2,25.7,103.6,1019.8,72.3,15.3,348.9,29.8,9,,2021-06-29T06:32:30,2021-06-29T20:16:13,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-06-30,29,23.5,25.3,33.7,23.5,25.8,23.4,89,23.59,100,95.83,rain,0,0,,16.1,43.8,1018.6,76.4,14.9,264.8,22.5,3,,2021-06-30T06:32:50,2021-06-30T20:16:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-01,27.9,23.7,25.8,31.8,23.7,26.6,23.5,87.5,1.72,100,70.83,rain,0,0,,15.7,101.8,1016.7,65.7,15.9,365.8,31.5,7,,2021-07-01T06:33:11,2021-07-01T20:16:18,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-02,32.3,24.4,27.4,36.5,24.4,29.1,23.3,79.8,10,100,16.67,rain,0,0,33.5,16.9,260.2,1015.9,61.9,15.6,419.9,36.1,9,,2021-07-02T06:33:33,2021-07-02T20:16:18,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-03,34.2,24.4,29.2,41,24.4,32.1,23.3,73,0,0,0,,0,0,37,15.3,253.7,1015.8,53.4,16,467,40.3,9,,2021-07-03T06:33:55,2021-07-03T20:16:17,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-04,33,26.6,29.4,39.4,26.6,33.6,24.4,75.8,0,0,0,,0,0,,21.2,101.9,1015.5,35.1,15.8,432.3,37.4,8,,2021-07-04T06:34:18,2021-07-04T20:16:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-05,32.4,24.1,27.5,38.7,24.1,30.2,23.8,81.6,25.06,100,37.5,rain,0,0,52.3,29.6,112.6,1016.5,59.4,14,369.5,31.9,9,,2021-07-05T06:34:42,2021-07-05T20:16:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-06,29.3,24.8,27.1,34.6,24.8,29.8,24.2,84.5,9.15,100,50,rain,0,0,49.7,27.6,120.2,1016.8,78.6,15.3,262.4,22.7,3,,2021-07-06T06:35:06,2021-07-06T20:16:06,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-07,31.6,26.9,28.7,36.6,30.4,33,24.1,76.9,0.05,100,4.17,rain,0,0,31.7,21.2,144,1017,62,16,369.7,32,6,,2021-07-07T06:35:31,2021-07-07T20:16:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-08,32.3,25.7,28.3,38.7,25.7,31.6,23.7,76.8,0.75,100,25,rain,0,0,37.1,23.7,144.3,1018.7,63.1,16,410,35.1,9,,2021-07-08T06:35:56,2021-07-08T20:15:53,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-09,32.3,25.5,28.8,37.7,25.5,31.8,23.4,73.9,0,0,0,,0,0,40.7,20.9,109.7,1020.6,54.7,16,443.7,38,9,,2021-07-09T06:36:21,2021-07-09T20:15:45,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-10,31,25.3,27.7,36.6,25.3,30.3,22.7,74.6,0.43,100,12.5,rain,0,0,,18.4,84.3,1020,59.4,15.5,333.5,28.6,7,,2021-07-10T06:36:48,2021-07-10T20:15:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-11,31.2,23.7,27.8,35.7,23.7,30.6,23,76,3.97,100,33.33,rain,0,0,47.6,28.3,107,1019.6,63.4,15.6,440.9,38,9,,2021-07-11T06:37:14,2021-07-11T20:15:24,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-12,28.6,22,26.6,33.6,22,28.6,22.8,79.6,34.97,100,66.67,rain,0,0,60.8,33.6,85.3,1021,69.9,14.7,276.5,23.5,4,,2021-07-12T06:37:41,2021-07-12T20:15:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-13,29.5,24.2,26.8,35.8,24.2,29,23.8,83.7,36.29,100,37.5,rain,0,0,47.9,26.4,93.4,1021.8,73.9,14.5,300.7,25.8,6,,2021-07-13T06:38:08,2021-07-13T20:14:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-14,31.2,24.2,27.5,36.9,24.2,30.1,23.2,77.9,1.03,100,12.5,rain,0,0,38.7,24.8,86.7,1021.7,63.9,16,404.9,34.8,8,,2021-07-14T06:38:36,2021-07-14T20:14:43,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-15,31.6,26.2,28.8,36.6,26.2,32,23.3,72.8,0.03,100,4.17,rain,0,0,46,28.6,78,1019.9,48.5,16,450.6,38.8,9,,2021-07-15T06:39:03,2021-07-15T20:14:27,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-16,31.6,26.3,28.6,36.2,26.3,31.8,23,72,1.79,100,12.5,rain,0,0,32.1,24.8,101.3,1019,51.5,15.9,460.7,39.6,9,,2021-07-16T06:39:32,2021-07-16T20:14:09,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-17,31.2,25.7,28.1,34.9,25.7,30.4,23,74.6,8.91,100,33.33,rain,0,0,49.9,22.7,102.6,1020,58.9,15.6,388.8,33.5,7,,2021-07-17T06:40:00,2021-07-17T20:13:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-18,31.8,27.1,29.3,37.6,29.9,33.1,23.2,70.3,0,0,0,,0,0,33.1,23,110.8,1020.4,49.1,16,424.5,36.5,10,,2021-07-18T06:40:29,2021-07-18T20:13:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-19,31.8,26.8,29.3,37.2,29.6,33.6,23.7,72.2,0.08,100,4.17,rain,0,0,37.1,23.4,110.8,1019.1,41.7,16,443.5,38,10,,2021-07-19T06:40:57,2021-07-19T20:13:09,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-20,31.7,26.6,28.1,39.3,26.6,32.1,24.2,79.6,12.58,100,29.17,rain,0,0,38.9,24.1,137.5,1017.1,53.9,15.7,383.2,33,9,,2021-07-20T06:41:26,2021-07-20T20:12:46,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-21,33.4,26.4,29.5,40.9,26.4,34.3,24.4,74.8,0.93,100,4.17,rain,0,0,,16.6,131.3,1018.4,47.3,16,454.5,39.1,9,,2021-07-21T06:41:55,2021-07-21T20:12:23,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,72202412882,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-22,33.4,27.1,30,40.8,30.1,35,24.1,71.4,3.95,100,8.33,rain,0,0,37,24.5,118.9,1020.5,38.1,15.8,457.6,39.4,9,,2021-07-22T06:42:24,2021-07-22T20:11:57,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,72202412882,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-23,32.4,26.6,29.1,39.5,26.6,34,24.3,75.7,8.59,100,25,rain,0,0,36.9,25.7,197.6,1018.9,59.2,15.4,341.3,29.5,6,,2021-07-23T06:42:54,2021-07-23T20:11:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-24,32.1,25.8,28.4,38.7,25.8,31.7,23.8,77.1,2.34,100,16.67,rain,0,0,43,27.8,240.8,1015.3,62.2,15.7,340.7,29.4,5,,2021-07-24T06:43:23,2021-07-24T20:11:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-25,31.7,25.7,28.4,36.8,25.7,31.4,23.6,76.1,1.5,100,8.33,rain,0,0,37.1,17.5,173.6,1013.7,45.6,15.9,407.1,35,9,,2021-07-25T06:43:53,2021-07-25T20:10:35,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-26,32.2,26,28.9,38,26,32.7,23.6,73.4,0.51,100,4.17,rain,0,0,36.6,22.3,146.2,1014.6,50.2,16,432.6,37.1,9,,2021-07-26T06:44:22,2021-07-26T20:10:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-27,31.9,26.3,28.7,38.5,26.3,32.7,24.1,76.4,2.56,100,29.17,rain,0,0,40.7,26.9,161.1,1016.5,60,15.8,434.2,37.4,9,,2021-07-27T06:44:51,2021-07-27T20:09:33,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-28,32.3,26,28.8,38,26,32.2,23.3,72.8,3.13,100,12.5,rain,0,0,55.4,24.4,225.5,1017.2,34.5,15.9,387.3,33.3,8,,2021-07-28T06:45:21,2021-07-28T20:09:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-29,31.7,25.7,28.3,36.6,25.7,30.8,23.2,74.8,12.12,100,25,rain,0,0,37.1,13,155.5,1017,44.6,15.4,355.4,30.7,9,,2021-07-29T06:45:50,2021-07-29T20:08:27,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-30,33.1,25,28.8,38.6,25,32,23.8,75.6,2.8,100,12.5,rain,0,0,42.5,16.9,148.9,1017.7,47.3,15.8,394,34,9,,2021-07-30T06:46:20,2021-07-30T20:07:52,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-07-31,33.3,26.6,29.9,39.2,26.6,34.5,24,71.8,0,0,0,,0,0,33.5,21.7,136.9,1018.5,45.1,16,407.4,35.3,9,,2021-07-31T06:46:49,2021-07-31T20:07:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-01,32.6,27.2,29.8,38.4,30.5,34.7,24.1,72,0,0,0,,0,0,33.5,17.6,143.6,1018.2,52,16,427.2,36.6,9,,2021-08-01T06:47:18,2021-08-01T20:06:39,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-02,32,25.9,28.7,39.2,25.9,33.5,24.6,78.5,9.99,100,29.17,rain,0,0,53.6,12.2,162.1,1018,57.7,15.9,338.5,29.1,7,,2021-08-02T06:47:48,2021-08-02T20:06:01,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-03,30.9,23,27.6,36.1,23,31.5,24.1,81.5,38.66,100,41.67,rain,0,0,57.2,19.8,164.3,1017.1,70.4,14.6,301.6,26,5,,2021-08-03T06:48:17,2021-08-03T20:05:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-04,32,23.4,26.8,38.1,23.4,28.8,22.8,79.8,13.35,100,16.67,rain,0,0,57.2,20.4,186.9,1017.4,66.1,15.6,410.4,35.4,8,,2021-08-04T06:48:46,2021-08-04T20:04:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-05,32.9,25.5,28.8,39,25.5,32.4,23.8,75.5,4.33,100,20.83,rain,0,0,31.7,17,118.9,1018.4,54.9,15.9,447.3,38.6,9,,2021-08-05T06:49:15,2021-08-05T20:03:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-06,33,27.3,29.9,40.2,30.3,35,24.3,72.5,0,0,0,,0,0,38.9,23.6,122,1019.1,46.3,16,416.2,35.9,10,,2021-08-06T06:49:43,2021-08-06T20:03:17,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-07,32.4,26,28.8,38.8,26,33,24.2,76.7,0.8,100,12.5,rain,0,0,29.5,18.1,162.3,1018.8,60.5,16,445.6,38.3,9,,2021-08-07T06:50:12,2021-08-07T20:02:33,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-08,32.2,26.3,28.9,39.5,26.3,33.1,24.3,77,1.28,100,8.33,rain,0,0,,17.2,103.9,1018.5,48.1,15.9,391.4,33.7,9,,2021-08-08T06:50:40,2021-08-08T20:01:49,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-09,32.6,28.2,30,39,32,34.8,23.7,69.6,2.92,100,8.33,rain,0,0,36,22.6,104.1,1019.1,42.5,15.9,437.9,37.7,8,,2021-08-09T06:51:09,2021-08-09T20:01:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-10,32.8,26.7,29.9,38.9,29.5,34.6,23.8,70.6,1.41,100,20.83,rain,0,0,37.1,24.7,93.8,1020,48.4,15.8,410.2,35.4,10,,2021-08-10T06:51:37,2021-08-10T20:00:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-11,32.7,26.6,29.7,38.5,26.6,33.8,23.5,70.1,0.45,100,12.5,rain,0,0,35.3,23.5,76.5,1019,57.2,15.9,398.5,34.5,7,,2021-08-11T06:52:05,2021-08-11T19:59:29,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-12,32.6,25.2,29.3,37.3,25.2,33.2,23.4,71.2,15.36,100,16.67,rain,0,0,68.4,24.8,63,1018,49.6,15.6,424.8,36.8,9,,2021-08-12T06:52:33,2021-08-12T19:58:41,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-13,32.2,25,28.2,38.8,25,31.6,24.6,81.7,11.86,100,50,rain,0,0,51.8,31.8,76.9,1017.4,75.1,15.6,303.2,26.1,7,,2021-08-13T06:53:00,2021-08-13T19:57:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-14,30.4,25.4,28.2,35.1,25.4,31.8,23.8,77.4,13.86,100,33.33,rain,0,0,53.1,35.8,110.7,1017.5,75.6,15.4,376.8,32.3,6,,2021-08-14T06:53:28,2021-08-14T19:57:01,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-15,30,24.7,27.8,34.8,24.7,30.8,23.8,79.4,13.08,100,37.5,rain,0,0,36.9,25.3,109.5,1016.1,74.3,15.6,309.6,26.7,5,,2021-08-15T06:53:55,2021-08-15T19:56:10,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-16,32.5,26.5,29.2,38.6,26.5,33.8,24.4,75.8,0.51,100,4.17,rain,0,0,31.7,22,139.3,1014.5,56.3,15.9,423,36.4,8,,2021-08-16T06:54:22,2021-08-16T19:55:18,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-17,32.4,27,29.8,39.7,30.5,35.5,24.9,75.6,0,0,0,,0,0,37.1,28.3,108.6,1016.4,44.7,16,428.6,36.8,9,,2021-08-17T06:54:49,2021-08-17T19:54:25,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-18,32.7,28.5,30.2,39.4,33.1,35.8,24.4,71.7,0.11,100,4.17,rain,0,0,33.5,28.6,107.5,1018.9,49.2,16,401.9,34.8,8,,2021-08-18T06:55:15,2021-08-18T19:53:31,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-19,33.2,26.8,29.6,39.5,29.6,34.1,23.8,71.4,2.49,100,8.33,rain,0,0,33.5,17,86.5,1018.1,34.3,15.8,405,34.9,9,,2021-08-19T06:55:42,2021-08-19T19:52:37,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-20,33,26.4,29.5,38.8,26.4,32.8,23,69.1,0,0,0,,0,0,33.5,17.7,125,1014.8,29.6,16,436.2,37.6,9,,2021-08-20T06:56:08,2021-08-20T19:51:42,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-21,33,26.5,29.8,38.6,26.5,33.9,23.4,69.6,0,0,0,,0,0,33.5,19.7,134.3,1015,30.4,16,438.8,37.8,9,,2021-08-21T06:56:34,2021-08-21T19:50:46,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-22,33,27.7,30.3,40.6,31.9,36.2,24.7,72.4,0,0,0,,0,0,32.1,21.2,124.2,1016.3,49.1,14.9,392.7,33.9,8,,2021-08-22T06:57:00,2021-08-22T19:49:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-23,33.1,28.2,30.3,40,32,35.9,24.5,71.7,0.32,100,4.17,rain,0,0,29.5,22.5,119.6,1016.3,61,14.6,434,37.5,9,,2021-08-23T06:57:26,2021-08-23T19:48:52,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-24,32.5,28.7,30.3,38.5,32.7,35.2,23.7,68.2,0,0,0,,0,0,40.7,25.7,116.8,1016.4,66.9,15.2,398.5,34.3,8,,2021-08-24T06:57:51,2021-08-24T19:47:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
Miami,2021-08-25,32.2,24.6,28.9,34.6,24.6,31.7,22.3,68.4,3.14,100,25,rain,0,0,59,38.9,72.1,1016.3,59.9,15.7,405.6,35.1,7,,2021-08-25T06:58:17,2021-08-25T19:46:56,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
